mpg,cylinders,displacement,horsepower,weight,acceleration,year,origin,name
0.5738787280403259,4,-0.7425529832497003,-0.3735706230046697,-1.0006882618878874,-0.5686248493472426,71,2,opel 1900
0.8297646049841413,4,-1.0974015247737738,-0.8967272308718709,-1.0585503106117404,1.4257987930516136,71,2,peugeot 304
0.8297646049841413,4,-1.0110870146733235,-0.7397802485117105,-1.0691780338467338,-0.38731360912916474,71,2,fiat 124b
0.957707543456049,4,-1.1741255337519518,-1.0275163828386713,-1.41398860991541,1.2444875528335357,71,3,toyota corolla 1200
1.46947929734368,4,-1.1645350326296795,-0.922885061265231,-1.6029259118708488,0.88186507239738,71,3,datsun 1200
0.44593578956841823,4,-0.9247725045728732,-1.1583055348054716,-1.3419562635448987,1.2444875528335357,71,2,volkswagen model 111
0.31799285109651054,4,-0.9823155113065067,-0.8967272308718709,-1.1990724289410981,1.7884212734877691,71,1,plymouth cricket
0.06210697415269511,4,-0.7713244866165171,-0.24278147103786937,-0.8176552506185558,-0.02469112869300909,72,3,toyota corona hardtop
0.19004991262460283,4,-0.919977254011737,-0.6351489269382703,-0.9971456874762228,0.5192425919612244,72,1,dodge colt hardtop
-0.0658359643192126,4,-0.9247725045728732,-1.315252517165632,-0.8459958459118717,2.876288714796236,72,2,volkswagen type 3
-0.4496647797349357,4,-0.5123809563151661,-0.3735706230046697,-0.6641436927797617,1.4257987930516136,72,1,chevrolet vega
-0.321721841263028,4,-0.6850099765160668,-0.47820194457810994,-0.8790598737540735,0.33793135174314654,72,1,ford pinto runabout
-1.3452653490382898,8,1.5016242793620076,1.588266656497335,1.5393375912755443,-1.2938698102195538,72,1,chevrolet impala
-1.217322410566382,8,1.9811493354756204,1.8498449604309355,1.67041284450713,-1.2938698102195538,72,1,pontiac catalina
-1.0893794720944743,8,1.1947282434492954,1.195899200596934,1.3751983102017569,-0.7499360895653204,72,1,plymouth fury iii
-1.217322410566382,8,1.51121478048428,1.2743726917770142,1.3681131613784279,-0.9312473297833982,72,1,ford galaxie 500
-0.8334935951506589,8,1.0604612277374839,1.195899200596934,0.8284609926682055,-1.4751810504376317,72,1,amc ambassador sst
-1.601151225982105,8,2.259273868021516,2.7130533634118175,1.9632656625380605,-1.6564922906557096,72,1,mercury marquis
-1.3452653490382898,8,1.5016242793620076,1.3266883525637343,1.8085732465620448,-0.7499360895653204,72,1,buick lesabre custom
-1.4732082875101975,8,1.5016242793620076,1.4574775045305346,1.7542537722498561,-0.7499360895653204,72,1,oldsmobile delta 88 royale
-1.3452653490382898,8,1.9811493354756204,2.2422124163313364,1.7141045955843253,-1.112558570001476,72,1,chrysler newport royal
-0.5776077182068435,3,-1.1837160348742242,-0.19046581025114925,-0.7562506274830382,-0.7499360895653204,72,3,mazda rx2 coupe
-1.0893794720944743,8,1.0604612277374839,1.195899200596934,1.088249782856934,-1.112558570001476,72,1,amc matador (sw)
-1.3452653490382898,8,1.0892327311043006,0.6727425927297328,1.3315065591245616,-0.5686248493472426,72,1,chevrolet chevelle concours (sw)
-1.3452653490382898,8,1.0412802254929394,0.9343208966633334,1.5629547540199742,0.15662011152506874,72,1,ford gran torino (sw)
-1.217322410566382,8,1.1947282434492954,1.195899200596934,1.3067085382429102,-0.5686248493472426,72,1,plymouth satellite custom (sw)
-0.7055506566787513,4,-0.694600477638339,0.20190164564925167,-0.04419317073847789,-0.38731360912916474,72,2,volvo 145e (sw)
-0.19377890279112028,4,-0.694600477638339,-0.7397802485117105,-0.542515304645948,0.88186507239738,72,2,volkswagen 411 (sw)
-0.321721841263028,4,-0.7041909787606112,-0.4520441141847499,0.010126303573710796,1.4257987930516136,72,2,peugeot 504 (sw)
0.31799285109651054,4,-0.9343630056951454,-0.922885061265231,-0.9227516248312687,0.88186507239738,72,2,renault 12 (sw)
-0.19377890279112028,4,-0.6850099765160668,-0.47820194457810994,-0.6794948485636412,0.15662011152506874,72,1,ford pinto (sw)
0.5738787280403259,4,-0.9247725045728732,-0.3212549622179496,-0.805846669246341,0.5192425919612244,72,3,datsun 510 (sw)
-0.0658359643192126,4,-0.7041909787606112,-0.19046581025114925,-0.5484195953320554,-0.38731360912916474,72,3,toyouta corona mark ii (sw)
0.5738787280403259,4,-0.9151820034506009,-0.6351489269382703,-0.9522730782618061,-0.20600236891108692,72,1,dodge colt (sw)
0.44593578956841823,4,-0.9247725045728732,-0.4258862837913898,-1.0278479990439817,0.33793135174314654,72,3,toyota corolla 1600 (sw)
-1.3452653490382898,8,1.5016242793620076,1.8498449604309355,1.3338682753990045,-0.9312473297833982,73,1,buick century 350
-1.217322410566382,8,1.0604612277374839,1.195899200596934,0.8284609926682055,-1.4751810504376317,73,1,amc matador
-1.3452653490382898,8,1.5016242793620076,1.0651100486301337,1.2016121640301973,-0.9312473297833982,73,1,chevrolet malibu
-1.217322410566382,8,1.0412802254929394,0.8558474054832532,1.265378503440158,-0.38731360912916474,73,1,ford gran torino
-1.0893794720944743,8,1.1947282434492954,1.195899200596934,0.9524510970764622,-1.112558570001476,73,1,dodge coronet custom
-1.4732082875101975,8,2.259273868021516,2.451475059478217,2.339959408311717,-1.4751810504376317,73,1,mercury marquis brougham
-1.3452653490382898,8,1.9811493354756204,1.195899200596934,1.763700637347628,-1.2938698102195538,73,1,chevrolet caprice classic
-1.3452653490382898,8,1.51121478048428,1.4051618437438145,1.6444339654882572,-0.9312473297833982,73,1,ford ltd
-1.217322410566382,8,1.1947282434492954,1.195899200596934,1.495645840198349,-0.38731360912916474,73,1,plymouth fury gran sedan
-1.3452653490382898,8,2.3647693803665106,2.896158176165338,2.0837131925346526,-1.6564922906557096,73,1,chrysler new yorker brougham
-1.4732082875101975,8,2.5086268972005947,3.1577364800989387,2.3387785501744953,-1.6564922906557096,73,1,buick electra 225 custom
-1.3452653490382898,8,1.5975292905847303,1.8498449604309355,1.004408855114208,-1.6564922906557096,73,1,amc ambassador brougham
-0.7055506566787513,6,0.30281163907797565,0.01879683289573123,0.1778081590591628,0.33793135174314654,73,1,plymouth valiant
-0.9614365336225666,6,0.542574167134782,-0.11199231907106907,0.3632028866029372,0.88186507239738,73,1,chevrolet nova custom
-0.7055506566787513,6,0.3699451469338814,-0.11199231907106907,-0.03002287309181997,0.15662011152506874,73,1,amc hornet
-0.7055506566787513,6,0.542574167134782,-0.4258862837913898,0.059722345337013504,0.33793135174314654,73,1,ford maverick
-0.0658359643192126,6,0.043868108776624726,-0.24278147103786937,-0.07843805671790119,0.15662011152506874,73,1,plymouth duster
0.31799285109651054,4,-0.9247725045728732,-1.5245151603125124,-1.2049767196272057,1.969732513705847,73,2,volkswagen super beetle
-1.601151225982105,8,1.9811493354756204,1.195899200596934,2.393098024486684,-0.5686248493472426,73,1,chevrolet impala
-1.4732082875101975,8,1.9811493354756204,1.640582317284055,2.285639933999528,-1.112558570001476,73,1,ford country
-1.3452653490382898,8,1.5975292905847303,1.7190558084641352,1.9880636834197116,-0.9312473297833982,73,1,plymouth custom suburb
-1.4732082875101975,8,1.5016242793620076,1.9806341123977358,1.8050306721503804,-1.112558570001476,73,1,oldsmobile vista cruiser
-0.7055506566787513,6,0.3699451469338814,-0.11199231907106907,-0.21423674249837288,-0.20600236891108692,73,1,amc gremlin
-0.4496647797349357,4,-0.9247725045728732,-0.4258862837913898,-0.8164743924813344,1.2444875528335357,73,3,toyota carina
-0.321721841263028,4,-0.5123809563151661,-0.8444115700851508,-0.6724096997403122,1.4257987930516136,73,1,chevrolet vega
-0.19377890279112028,4,-0.8192769922278783,-0.26893930143122946,-0.698388578759185,0.33793135174314654,73,3,datsun 610
-0.7055506566787513,3,-1.1837160348742242,-0.3735706230046697,-0.9995074037506658,-0.7499360895653204,73,3,maxda rx3
-0.5776077182068435,4,-0.6850099765160668,-0.50435977497147,-0.7798677902274681,1.0631763126154579,73,1,ford pinto
-0.321721841263028,6,-0.3685234394810823,0.07111249368245136,-0.5885687719975862,-0.5686248493472426,73,1,mercury capri v6
0.31799285109651054,4,-0.9151820034506009,-0.3735706230046697,-0.8330064064024353,-0.02469112869300909,73,2,fiat 124 sport coupe
-1.0893794720944743,8,1.5016242793620076,1.0651100486301337,1.3126128289290178,-0.9312473297833982,73,1,chevrolet monte carlo s
-0.9614365336225666,8,1.9811493354756204,3.288525632065739,1.5440610238244303,-2.200426011309943,73,1,pontiac grand prix
0.7018216665122337,4,-1.2028970371187686,-1.4460416691324323,-1.3029879450165895,1.4257987930516136,73,2,fiat 128
0.06210697415269511,4,-0.7425529832497003,-0.7659380789050706,-0.9593582270851351,-0.02469112869300909,73,2,opel manta
-0.4496647797349357,4,-0.7617339854942448,-0.34741279261130964,-0.45867437690322194,-0.5686248493472426,73,2,audi 100ls
-0.5776077182068435,4,-0.694600477638339,0.20190164564925167,-0.12094894965787494,-0.02469112869300909,73,2,volvo 144ea
-1.0893794720944743,8,1.1947282434492954,1.195899200596934,0.5060867212067379,-1.6564922906557096,73,1,dodge dart custom
0.06210697415269511,4,-0.694600477638339,0.14958598486253155,-0.3665674421999455,-0.5686248493472426,73,2,saab 99le
-0.4496647797349357,6,-0.35893293835881,0.46347994958285227,-0.192981296028386,-0.7499360895653204,73,3,toyota mark ii
-1.601151225982105,8,1.5016242793620076,1.9806341123977358,0.8190141275704336,-1.6564922906557096,73,1,oldsmobile omega
-0.4496647797349357,6,0.043868108776624726,-0.24278147103786937,0.15537185445195445,0.33793135174314654,74,1,plymouth duster
-0.321721841263028,6,0.06304911102116924,-0.3212549622179496,-0.11268294269732448,0.5192425919612244,74,1,ford maverick
-0.5776077182068435,6,0.3699451469338814,-0.11199231907106907,-0.08198063112956566,0.15662011152506874,74,1,amc hornet
-1.0893794720944743,6,0.542574167134782,-0.11199231907106907,0.43169265856178385,0.5192425919612244,74,1,chevrolet nova
0.957707543456049,4,-1.0974015247737738,-0.9752007220519511,-1.2049767196272057,1.2444875528335357,74,3,datsun b210
0.31799285109651054,4,-0.6850099765160668,-0.6351489269382703,-0.6133667928792376,0.33793135174314654,74,1,ford pinto
1.0856504819279569,4,-1.1741255337519518,-1.0275163828386713,-1.3395945472704558,1.969732513705847,74,3,toyota corolla 1200
0.19004991262460283,4,-0.5123809563151661,-0.7659380789050706,-0.5059087023920816,0.5192425919612244,74,1,chevrolet vega
-0.9614365336225666,6,0.542574167134782,-0.11199231907106907,0.9571745296253482,0.5192425919612244,74,1,chevrolet chevelle malibu classic
-0.9614365336225666,6,0.6192981761129601,0.14958598486253155,0.7812266671793457,0.88186507239738,74,1,amc matador
-0.7055506566787513,6,0.30281163907797565,0.01879683289573123,0.7587903625721374,0.33793135174314654,74,1,plymouth satellite sebring
-0.9614365336225666,8,1.0412802254929394,0.9343208966633334,1.3822834590250859,-0.5686248493472426,74,1,ford gran torino
-1.3452653490382898,8,1.5016242793620076,1.195899200596934,2.041202299594679,-0.38731360912916474,74,1,buick century luxus (sw)
-1.217322410566382,8,1.1947282434492954,1.195899200596934,1.7554346303870776,-0.7499360895653204,74,1,dodge coronet custom (sw)
-1.217322410566382,8,1.0412802254929394,0.9343208966633334,1.9691699532241678,0.15662011152506874,74,1,ford gran torino (sw)
-1.217322410566382,8,1.0604612277374839,1.195899200596934,1.519263002942779,-0.02469112869300909,74,1,amc matador (sw)
0.7018216665122337,4,-0.9151820034506009,-0.5566754357581901,-0.8873258807146239,0.33793135174314654,74,2,audi fox
0.31799285109651054,4,-1.0974015247737738,-0.9752007220519511,-1.1896255638433262,-0.02469112869300909,74,2,volkswagen dasher
0.31799285109651054,4,-0.9247725045728732,-0.6874645877249904,-0.791676371599683,-0.38731360912916474,74,2,opel manta
0.957707543456049,4,-1.1261730281405906,-1.367568177952352,-1.560415018930875,0.33793135174314654,74,3,toyota corona
1.0856504819279569,4,-1.0590395202846847,-1.1321477044121115,-1.1423912383544665,1.2444875528335357,74,3,datsun 710
0.5738787280403259,4,-0.991906012428779,-0.7659380789050706,-0.9983265456134442,-0.38731360912916474,74,1,dodge colt
0.06210697415269511,4,-0.991906012428779,-0.7659380789050706,-1.0184011339462098,-0.02469112869300909,74,2,fiat 128
0.31799285109651054,4,-0.7425529832497003,-0.7659380789050706,-0.8554427110096436,-0.5686248493472426,74,2,fiat 124 tc
0.06210697415269511,4,-0.7041909787606112,-0.19046581025114925,-0.5684941836648209,-0.20600236891108692,74,3,honda civic
0.31799285109651054,4,-0.8192769922278783,-0.2950971318245895,-0.6842182811125271,-0.02469112869300909,74,3,subaru
0.957707543456049,4,-1.0974015247737738,-0.9752007220519511,-1.145933812766131,0.15662011152506874,74,2,fiat x1.9
-0.5776077182068435,6,0.30281163907797565,-0.24278147103786937,0.34667087268183633,0.15662011152506874,75,1,plymouth valiant custom
-0.7055506566787513,6,0.542574167134782,0.01879683289573123,0.5769382094400275,0.15662011152506874,75,1,chevrolet nova
-1.0893794720944743,6,0.542574167134782,-0.8444115700851508,0.5450550397350472,1.969732513705847,75,1,mercury monarch
-1.0893794720944743,6,0.542574167134782,-0.8444115700851508,0.22149991013635806,1.4257987930516136,75,1,ford maverick
-0.9614365336225666,8,1.9811493354756204,1.7190558084641352,2.0045956973408128,-1.4751810504376317,75,1,pontiac catalina
-1.0893794720944743,8,1.5016242793620076,1.0651100486301337,1.7353600420543123,-0.5686248493472426,75,1,chevrolet bel air
-0.9614365336225666,8,1.1947282434492954,1.195899200596934,1.8038498140131587,-0.38731360912916474,75,1,plymouth grand fury
-1.217322410566382,8,1.51121478048428,1.1435835398102139,1.9916062578313762,-0.7499360895653204,75,1,ford ltd
-0.8334935951506589,6,0.3603546458116092,0.14958598486253155,1.1059626549152564,1.969732513705847,75,1,buick century
-0.9614365336225666,6,0.542574167134782,0.01879683289573123,1.0941540735430415,1.0631763126154579,75,1,chevroelt chevelle malibu
-1.0893794720944743,6,0.6192981761129601,0.14958598486253155,0.8969507646270521,1.2444875528335357,75,1,amc matador
-0.7055506566787513,6,0.30281163907797565,-0.24278147103786937,0.9618979621742342,1.2444875528335357,75,1,plymouth fury
-0.321721841263028,6,0.3603546458116092,0.14958598486253155,0.08097779180700038,-0.20600236891108692,75,1,buick skyhawk
-0.4496647797349357,8,0.6576601806020491,0.14958598486253155,0.29589397278131213,-0.7499360895653204,75,1,chevrolet monza 2+2
-1.3452653490382898,8,1.0412802254929394,0.6465847623363727,0.2344893496457945,-1.2938698102195538,75,1,ford mustang ii
0.7018216665122337,4,-0.9247725045728732,-0.7659380789050706,-0.9440070713012556,0.15662011152506874,75,3,toyota corolla
-0.0658359643192126,4,-0.5123809563151661,-0.5566754357581901,-0.39136546308159686,0.5192425919612244,75,1,ford pinto
-0.4496647797349357,6,0.3699451469338814,-0.11199231907106907,-0.06662947534568625,0.15662011152506874,75,1,amc gremlin
-0.0658359643192126,4,-0.5123809563151661,-0.6874645877249904,-0.446865795531007,1.0631763126154579,75,1,pontiac astro
0.06210697415269511,4,-0.5699239630487997,-0.2166236406445093,-0.3169714004366428,-0.7499360895653204,75,3,toyota corona
0.19004991262460283,4,-0.991906012428779,-0.8705694004785108,-0.882602448165738,0.33793135174314654,75,2,volkswagen dasher
0.06210697415269511,4,-0.7137814798828835,-0.19046581025114925,-0.5023661279804172,0.5192425919612244,75,3,datsun 710
-0.7055506566787513,6,-0.2150754215247262,-0.19046581025114925,0.016030594259818263,-0.38731360912916474,75,1,ford pinto
0.7018216665122337,4,-0.991906012428779,-0.8967272308718709,-1.220327875411085,-0.5686248493472426,75,2,volkswagen rabbit
-0.5776077182068435,6,0.3699451469338814,-0.3735706230046697,0.2840853914090972,0.5192425919612244,75,1,amc pacer
-0.0658359643192126,4,-0.7521434843719725,-0.24278147103786937,-0.3264182655344147,-0.20600236891108692,75,2,audi 100ls
-0.0658359643192126,4,-0.7041909787606112,-0.4258862837913898,-0.01585257544516205,0.5192425919612244,75,2,peugeot 504
-0.19377890279112028,4,-0.694600477638339,-0.1643079798577892,-0.03002287309181997,-0.38731360912916474,75,2,volvo 244dl
0.19004991262460283,4,-0.694600477638339,0.28037513682933185,-0.3535780026905091,-0.7499360895653204,75,2,saab 99le
1.2135934203998646,4,-0.9823155113065067,-1.341410347558992,-1.3880097308965371,0.7005538321793022,75,3,honda civic cvcc
0.5738787280403259,4,-0.8288674933501506,-0.47820194457810994,-0.5980156370953581,-0.02469112869300909,76,2,fiat 131
0.19004991262460283,4,-0.7425529832497003,-0.6089910965449102,-0.8861450225774025,0.4829803439176083,76,2,opel 1900
0.19004991262460283,4,-0.5123809563151661,-0.3212549622179496,-0.4704829582754369,-0.24226461695470236,76,1,capri ii
0.31799285109651054,4,-0.9151820034506009,-0.6613067573316304,-0.8448149877746503,0.7730783282665331,76,1,dodge colt
0.44593578956841823,4,-0.8864105000837841,-0.5566754357581901,-0.9074004690473894,-0.09721562478023997,76,2,renault 12tl
-0.769522125914705,8,1.0700517288597562,0.9343208966633334,1.4696669611794762,-0.9312473297833982,76,1,chevrolet chevelle malibu classic
-0.9614365336225666,8,1.1947282434492954,1.195899200596934,1.440145507748939,-0.9312473297833982,76,1,dodge coronet brougham
-1.0254080028585204,8,1.0604612277374839,0.41116428879613215,1.1709098524624384,-0.604887097390858,76,1,amc matador
-1.1533509413304281,8,1.51121478048428,1.2482148613836541,1.4696669611794762,-1.0037718258706292,76,1,ford gran torino
-0.19377890279112028,6,0.30281163907797565,-0.11199231907106907,0.31006427042797,-0.06095337673662453,76,1,plymouth valiant
-0.19377890279112028,6,0.542574167134782,0.01879683289573123,0.4517672468945492,-0.38731360912916474,76,1,chevrolet nova
0.06210697415269511,6,0.06304911102116924,-0.6089910965449102,0.04909462210202007,0.7368160802229183,76,1,ford maverick
-0.12980743355516644,6,0.3699451469338814,-0.3735706230046697,0.13529726611918907,0.7368160802229183,76,1,amc hornet
0.7018216665122337,4,-1.0398585180401403,-1.367568177952352,-1.1046037779633786,2.4048794902292334,76,1,chevrolet chevette
0.126078443388649,4,-0.9151820034506009,-1.1583055348054716,-0.9522730782618061,2.3686172421856186,76,1,chevrolet woody
0.7018216665122337,4,-0.991906012428779,-0.8967272308718709,-1.220327875411085,-0.4961003532600117,76,2,vw rabbit
1.2135934203998646,4,-0.9823155113065067,-1.341410347558992,-1.3880097308965371,0.6642915841356861,76,3,honda civic
-0.4496647797349357,6,0.30281163907797565,-0.11199231907106907,0.8036629717865541,0.7730783282665331,76,1,dodge aspen se
-0.7055506566787513,6,0.542574167134782,-0.6874645877249904,0.7127368952204992,1.969732513705847,76,1,ford granada ghia
-0.6415791874427974,6,0.542574167134782,0.14958598486253155,0.7965778229632252,0.2291446076122996,76,1,pontiac ventura sj
-0.769522125914705,6,0.6192981761129601,-0.24278147103786937,0.2628299449391103,0.8093405763101492,76,1,amc pacer d/l
0.7657931357481874,4,-0.9247725045728732,-0.8705694004785108,-1.3525839867798923,-1.221345314132323,76,2,volkswagen rabbit
1.0856504819279569,4,-1.0398585180401403,-0.8967272308718709,-1.1577423941383458,0.5192425919612244,76,3,datsun b-210
0.5738787280403259,4,-0.9247725045728732,-0.7659380789050706,-0.9629008014967995,0.3016691036995305,76,3,toyota corolla
0.38196432033246436,4,-0.5123809563151661,-0.8444115700851508,-0.47874896523598737,-0.713673841521705,76,1,ford pinto
-0.4496647797349357,4,-0.6082859675378887,-0.059676658284348955,0.2120530450385861,0.04783336739422178,76,2,volvo 245
-1.3452653490382898,8,1.1947282434492954,1.195899200596934,1.1449309734435658,-0.8587228336961673,76,1,plymouth volare premier v8
-0.5776077182068435,4,-0.7041909787606112,-0.4258862837913898,0.3537560215051653,2.2960927460983864,76,2,peugeot 504
-0.5776077182068435,6,-0.35893293835881,0.09727032407581142,-0.04773574515014237,-0.02469112869300909,76,3,toyota mark ii
-0.8974650643866128,6,-0.24384692489154297,0.41116428879613215,1.0032279969769864,0.4104558478303774,76,2,mercedes-benz 280s
-0.8974650643866128,8,1.5016242793620076,1.9806341123977358,1.6645085538210227,-1.2576075621759384,76,1,cadillac seville
-1.3452653490382898,8,1.5016242793620076,1.0651100486301337,1.2807296592240374,-1.2938698102195538,76,1,chevy c10
-1.3452653490382898,8,1.0412802254929394,0.6727425927297328,1.062270903838061,-0.20600236891108692,76,1,ford f108
-1.3452653490382898,8,1.1947282434492954,1.195899200596934,0.9264722180575894,-0.5686248493472426,76,1,dodge d100
1.021679012692003,4,-0.9151820034506009,-0.949042891658591,-1.0927951965911638,1.0631763126154579,77,3,honda accord cvcc
0.8297646049841413,4,-0.7905054888610615,-0.6351489269382703,-0.9629008014967995,-0.2785268649983178,77,1,buick opel isuzu deluxe
1.5974222358155876,4,-1.0974015247737738,-1.2106211955921917,-1.3525839867798923,1.099438560659074,77,2,renault 5 gtl
0.25402138186055667,4,-0.6850099765160668,-0.2166236406445093,-0.791676371599683,-0.02469112869300909,77,1,plymouth arrow gs
1.2775648896358185,4,-1.0398585180401403,-0.8967272308718709,-1.210881010313313,0.4467180958739935,77,3,datsun f-10 hatchback
-0.769522125914705,8,1.0700517288597562,1.0651100486301337,1.074079485210276,-1.112558570001476,77,1,chevrolet caprice classic
-0.8334935951506589,8,0.6384791783575046,0.14958598486253155,1.286633949910145,1.2444875528335357,77,1,oldsmobile cutlass supreme
-1.0254080028585204,8,1.1947282434492954,1.0651100486301337,1.3811026008878642,-0.6774115934780895,77,1,dodge monaco brougham
-1.0893794720944743,8,1.0412802254929394,0.6727425927297328,1.5641356121571957,-0.24226461695470236,77,1,mercury cougar brougham
-0.769522125914705,6,0.542574167134782,0.14958598486253155,0.6489705558105385,0.3016691036995305,77,1,chevrolet concours
-0.3856933104989818,6,0.3603546458116092,0.01879683289573123,0.5367890327744967,0.4829803439176083,77,1,buick skylark
